mrp;price;product_category;rating;review_count;Nylon;Rayon;Spandex;polyester;Cotton;Modal;Elastane
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
49.41 ;49.41 ;Bras;4.1;481;0;0;0;100;0;0;0
72.00 ;50.40 ;Bras;3.8;104;72;0;28;0;0;0;0
38.00 ;25.99 ;Bras;4.3;382;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
34.00 ;34.00 ;Bras;4.4;122;95;0;5;0;0;0;0
38.00 ;25.99 ;Bras;4.3;382;86;0;14;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;54.50 ;Bras;4.3;1886;80;0;20;0;0;0;0
72.00 ;50.40 ;Bras;3.8;104;72;0;28;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;481;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
60.00 ;50.88 ;Bras;4.2;158;81;0;19;0;0;0;0
46.00 ;29.99 ;Bras;4.4;288;87;0;13;0;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
38.00 ;30.99 ;Bras;4.5;25;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
60.00 ;44.99 ;Bras;4.4;771;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;485;71;0;29;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
48.00 ;44.89 ;Bras;4.4;395;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
38.00 ;34.18 ;Bras;4.3;382;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;30.99 ;Bras;4.5;25;79;0;0;0;0;0;21
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;46.00 ;Bras;4.4;288;87;0;13;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
55.00 ;35.00 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
44.95 ;44.95 ;Bras;4.2;114;0;0;10;90;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;29.35 ;Bras;4.3;382;100;0;0;0;0;0;0
65.00 ;43.02 ;Bras;4.2;114;0;0;10;90;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
68.00 ;50.00 ;Bras;3.7;62;58;0;42;0;0;0;0
68.00 ;59.99 ;Bras;4.2;96;70;0;30;0;0;0;0
38.00 ;33.63 ;Bras;3.8;32;71;0;0;0;0;0;29.5
46.00 ;41.40 ;Bras;4.3;485;71;0;29;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
46.00 ;46.00 ;Bras;4.2;740;87;0;13;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
46.00 ;34.50 ;Bras;4.3;485;71;0;29;0;0;0;0
50.00 ;29.95 ;Bras;4.3;414;41;0;11;48;0;0;0
65.00 ;65.00 ;Bras;4.2;114;0;0;10;90;0;0;0
64.98 ;64.98 ;Bras;4.3;1886;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
46.00 ;46.00 ;Bras;4.3;185;82;0;18;0;0;0;0
46.00 ;34.50 ;Bras;4.3;485;71;0;29;0;0;0;0
50.00 ;34.83 ;Bras;4.3;414;41;0;11;48;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;41.40 ;Bras;4.3;484;71;0;29;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
49.36 ;49.36 ;Bras;4.2;972;85;0;15;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
33.00 ;33.00 ;Panties;4;94;72;0;0;0;0;0;28
52.36 ;52.36 ;Bras;4.3;414;41;0;11;48;0;0;0
48.00 ;48.00 ;Bras;4.2;972;85;0;15;0;0;0;0
65.00 ;57.88 ;Bras;4.3;1886;80;0;20;0;0;0;0
71.96 ;71.96 ;Bras;3.8;104;72;0;28;0;0;0;0
60.00 ;48.00 ;Bras;4.4;771;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
46.00 ;46.00 ;Bras;4.4;288;87;0;13;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
38.00 ;33.63 ;Bras;4.5;25;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.4;313;0;0;0;100;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
29.35 ;29.35 ;Bras;4.3;382;100;0;0;0;0;0;0
60.00 ;42.00 ;Bras;4.4;771;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;62;58;0;42;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;835;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
46.00 ;41.40 ;Bras;4.3;485;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
44.00 ;44.00 ;Bras;4.1;15;79;0;0;0;0;0;21.5
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;29.95 ;Bras;4.4;288;87;0;13;0;0;0;0
64.95 ;64.95 ;Bras;4.2;114;0;0;10;90;0;0;0
50.00 ;25.99 ;Bras;4.3;414;41;0;11;48;0;0;0
38.00 ;33.63 ;Bras;4.5;25;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
64.90 ;64.90 ;Bras;4.4;1162;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
50.00 ;39.95 ;Bras;4.2;972;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.4;834;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
64.90 ;64.90 ;Bras;4.4;1162;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
55.00 ;10.42 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.2;158;81;0;19;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
36.00 ;36.00 ;Bras;4.6;67;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
38.00 ;38.00 ;Bras;4.3;382;86;0;14;0;0;0;0
50.00 ;32.69 ;Bras;4.3;414;41;0;11;48;0;0;0
46.00 ;46.00 ;Bras;4.3;485;71;0;29;0;0;0;0
44.45 ;44.45 ;Bras;4.3;485;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.1;481;0;0;0;100;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;835;91;0;9;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
33.00 ;24.75 ;Panties;4.7;458;0;0;0;0;90;0;10
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
54.98 ;54.98 ;Bras;4.2;603;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;85;0;15;0;0;0;0
22.00 ;9.95 ;Panties;4.4;403;0;0;0;0;53;35;12
36.00 ;25.99 ;Bras;4.6;67;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1886;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
46.00 ;41.40 ;Bras;4.3;485;71;0;29;0;0;0;0
59.79 ;59.79 ;Bras;4.4;771;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;40.48 ;Bras;4.3;485;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1162;80;0;20;0;0;0;0
44.00 ;38.90 ;Bras;4.3;39;0;0;0;0;53;35;12
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;834;91;0;9;0;0;0;0
48.00 ;48.00 ;Bras;4.4;395;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;771;82;0;18;0;0;0;0
50.00 ;39.07 ;Bras;4.3;414;41;0;11;48;0;0;0
55.00 ;55.00 ;Bras;4.2;603;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
44.00 ;30.99 ;Bras;4.1;15;79;0;0;0;0;0;21.5
22.00 ;17.50 ;Panties;4.4;17;0;0;0;0;92;0;8
60.00 ;60.00 ;Bras;4.2;150;81;0;19;0;0;0;0
60.00 ;60.00 ;Bras;4.4;768;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
65.00 ;27.48 ;Bras;4.2;114;0;0;10;90;0;0;0
65.00 ;62.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
41.00 ;41.00 ;Bras;4.3;380;86;0;14;0;0;0;0
33.00 ;33.00 ;Panties;4;94;72;0;0;0;0;0;28
46.00 ;46.00 ;Bras;4.3;480;71;0;29;0;0;0;0
38.00 ;21.89 ;Bras;4.3;380;86;0;14;0;0;0;0
46.00 ;41.40 ;Bras;4.3;480;71;0;29;0;0;0;0
60.00 ;60.00 ;Bras;4.2;150;81;0;19;0;0;0;0
38.00 ;21.99 ;Bras;4.3;380;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.2;739;87;0;13;0;0;0;0
38.00 ;34.20 ;Bras;3.8;32;71;0;0;0;0;0;29.5
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
65.00 ;54.50 ;Bras;4.2;114;0;0;10;90;0;0;0
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
44.00 ;44.00 ;Panties;4.6;104;0;0;0;0;53;35;12
36.00 ;25.20 ;Bras;4.2;9;78;0;0;0;0;0;22
60.00 ;48.00 ;Bras;4.4;768;100;0;0;0;0;0;0
59.99 ;59.99 ;Panties;5;1;83;0;0;0;0;0;17
60.00 ;60.00 ;Bras;4.4;832;91;0;9;0;0;0;0
44.00 ;44.00 ;Bras;4.1;27;88;0;12;0;0;0;0
72.00 ;50.40 ;Bras;3.8;103;72;0;28;0;0;0;0
22.00 ;19.49 ;Panties;4.4;403;0;0;0;0;53;35;12
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
68.00 ;59.99 ;Bras;4.2;249;80;0;20;0;0;0;0
68.00 ;68.00 ;Bras;4.2;249;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.4;288;100;0;0;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
50.00 ;50.00 ;Bras;4.1;480;0;0;0;100;0;0;0
60.00 ;60.00 ;Bras;4.2;150;81;0;19;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;54;0;13;33;0;0;0
48.00 ;48.00 ;Bras;4.4;768;100;0;0;0;0;0;0
44.00 ;44.00 ;Bras;4.1;27;88;0;12;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
44.00 ;44.00 ;Bras;4.1;27;88;0;12;0;0;0;0
44.00 ;44.00 ;Bras;4.1;27;88;0;12;0;0;0;0
38.00 ;38.00 ;Bras;4.5;25;79;0;0;0;0;0;21
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
52.00 ;52.00 ;Bras;4.2;249;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
68.00 ;68.00 ;Bras;3.7;61;58;0;42;0;0;0;0
38.00 ;23.14 ;Bras;4.3;380;86;0;14;0;0;0;0
46.00 ;41.40 ;Bras;4.3;480;71;0;29;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
38.00 ;34.20 ;Bras;3.8;32;71;0;0;0;0;0;29.5
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
33.00 ;23.97 ;Panties;4;94;72;0;0;0;0;0;28
68.00 ;47.60 ;Bras;4.2;249;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
50.00 ;34.93 ;Bras;4.3;414;41;0;11;48;0;0;0
33.00 ;25.13 ;Panties;4;94;72;0;0;0;0;0;28
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
46.00 ;46.00 ;Bras;4.3;184;82;0;18;0;0;0;0
44.00 ;44.00 ;Bras;4.1;15;79;0;0;0;0;0;21.5
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
44.00 ;44.00 ;Panties;4.6;104;0;0;0;0;53;35;12
22.00 ;15.93 ;Panties;4.4;17;0;0;0;0;92;0;8
60.00 ;54.33 ;Bras;4.4;768;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
54.99 ;54.99 ;Bras;4.2;601;0;0;15;85;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
36.00 ;36.00 ;Bras;4.5;65;72;0;0;0;0;0;28
22.00 ;22.00 ;Panties;4.4;403;0;0;0;0;53;35;12
60.00 ;45.00 ;Bras;4.4;768;100;0;0;0;0;0;0
49.00 ;49.00 ;Bras;4.3;414;41;0;11;48;0;0;0
50.00 ;50.00 ;Bras;4.1;480;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
71.96 ;71.96 ;Bras;3.8;103;72;0;28;0;0;0;0
50.00 ;32.81 ;Bras;4.3;414;41;0;11;48;0;0;0
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
38.00 ;29.35 ;Bras;4.3;380;86;0;14;0;0;0;0
50.00 ;37.50 ;Bras;4.2;972;85;0;15;0;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
50.00 ;29.95 ;Bras;4.3;414;41;0;11;48;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
65.00 ;65.00 ;Bras;4.3;312;0;0;0;100;0;0;0
70.00 ;70.00 ;Bras;3.8;103;72;0;28;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
36.00 ;36.00 ;Bras;4.5;65;72;0;0;0;0;0;28
38.00 ;21.57 ;Bras;4.3;380;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.4;768;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
22.00 ;22.00 ;Panties;4.8;6;43;0;9;48;0;0;0
60.00 ;60.00 ;Bras;4.2;150;81;0;19;0;0;0;0
29.95 ;29.95 ;Panties;4.3;424;0;0;0;0;95;0;5
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
44.00 ;44.00 ;Bras;4.1;15;79;0;0;0;0;0;21.5
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
65.00 ;42.23 ;Bras;4.2;114;0;0;10;90;0;0;0
43.67 ;43.67 ;Bras;4.1;27;88;0;12;0;0;0;0
46.00 ;41.40 ;Bras;4.3;480;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
36.00 ;32.40 ;Bras;4.5;64;72;0;0;0;0;0;28
46.00 ;46.00 ;Bras;4.4;288;100;0;0;0;0;0;0
38.00 ;17.73 ;Bras;4.5;25;79;0;0;0;0;0;21
44.00 ;44.00 ;Bras;4.1;90;83;0;0;0;0;0;17
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
65.00 ;52.50 ;Bras;4.2;114;0;0;10;90;0;0;0
40.08 ;40.08 ;Bras;4.4;768;100;0;0;0;0;0;0
44.95 ;44.95 ;Bras;4.2;114;0;0;10;90;0;0;0
68.00 ;68.00 ;Bras;4.2;249;80;0;20;0;0;0;0
65.00 ;44.65 ;Bras;4.2;114;0;0;10;90;0;0;0
49.00 ;49.00 ;Panties;4.3;424;0;0;0;0;95;0;5
36.00 ;36.00 ;Bras;4.5;65;72;0;0;0;0;0;28
46.00 ;46.00 ;Bras;4.4;288;87;0;13;0;0;0;0
36.00 ;25.99 ;Bras;4.5;65;72;0;0;0;0;0;28
72.00 ;43.14 ;Bras;3.8;103;72;0;28;0;0;0;0
38.00 ;22.99 ;Bras;4.3;380;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
65.00 ;65.00 ;Bras;4.2;114;0;0;10;90;0;0;0
68.00 ;68.00 ;Bras;3.7;61;58;0;42;0;0;0;0
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
20.00 ;14.95 ;Panties;4.7;532;0;0;0;0;53;35;12
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
27.00 ;27.00 ;Panties;4.3;94;41;0;11;48;0;0;0
68.00 ;68.00 ;Bras;3.7;61;58;0;42;0;0;0;0
60.00 ;48.00 ;Bras;4.4;768;100;0;0;0;0;0;0
38.00 ;24.95 ;Bras;4.3;380;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
36.00 ;36.00 ;Bras;4.5;65;72;0;0;0;0;0;28
33.00 ;33.00 ;Panties;4;94;72;0;0;0;0;0;28
21.90 ;21.90 ;Panties;4.8;6;43;0;9;48;0;0;0
44.00 ;44.00 ;Bras;4.1;90;83;0;0;0;0;0;17
50.00 ;50.00 ;Bras;4.3;414;54;0;13;33;0;0;0
20.00 ;8.92 ;Panties;4.7;532;0;0;0;0;53;35;12
72.00 ;39.24 ;Bras;3.8;103;72;0;28;0;0;0;0
33.00 ;33.00 ;Panties;4.2;16;0;0;0;0;95;0;5
36.00 ;24.99 ;Bras;4.5;65;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
46.00 ;46.00 ;Bras;4.3;480;71;0;29;0;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
68.00 ;68.00 ;Bras;3.7;61;58;0;42;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
38.00 ;34.20 ;Bras;3.8;32;71;0;0;0;0;0;29.5
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
60.00 ;60.00 ;Bras;4.4;768;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
38.00 ;31.82 ;Bras;4.3;380;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
67.07 ;67.07 ;Bras;4.2;114;0;0;10;90;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;85;0;15;0;0;0;0
38.95 ;38.95 ;Panties;4.6;104;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
46.00 ;41.40 ;Bras;4.3;480;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
46.00 ;41.40 ;Bras;4.3;480;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.1;480;0;0;0;100;0;0;0
50.00 ;50.00 ;Bras;4.3;414;54;0;13;33;0;0;0
60.00 ;42.00 ;Bras;4.4;768;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;61;58;0;42;0;0;0;0
36.00 ;30.00 ;Bras;4.2;9;78;0;0;0;0;0;22
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
38.00 ;19.99 ;Bras;4.3;380;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
60.00 ;39.95 ;Bras;4.4;768;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;4.2;249;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
72.00 ;72.00 ;Bras;3.8;103;72;0;28;0;0;0;0
22.00 ;22.00 ;Panties;4.8;6;43;0;9;48;0;0;0
22.00 ;17.44 ;Panties;4.4;17;0;0;0;0;92;0;8
65.00 ;60.00 ;Bras;4.2;114;0;0;10;90;0;0;0
36.00 ;36.00 ;Bras;4.2;9;78;0;0;0;0;0;22
65.00 ;33.95 ;Bras;4.2;114;0;0;10;90;0;0;0
38.00 ;38.00 ;Bras;4.3;380;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.3;414;41;0;11;48;0;0;0
18.00 ;18.00 ;Bras;4;515;89;0;11;0;0;0;0
50.00 ;50.00 ;Bras;4.1;480;0;0;0;100;0;0;0
55.00 ;24.78 ;Bras;4.2;601;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;3.8;32;71;0;0;0;0;0;29.5
50.00 ;34.99 ;Bras;4.3;414;41;0;11;48;0;0;0
21.37 ;21.37 ;Panties;4.4;403;0;0;12;0;53;35;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
60.00 ;45.00 ;Bras;4.4;768;100;0;0;0;0;0;0
38.00 ;29.35 ;Bras;4.3;380;86;0;14;0;0;0;0
18.00 ;18.00 ;Bras;4;515;89;0;11;0;0;0;0
55.00 ;50.00 ;Bras;4.2;601;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
33.00 ;33.00 ;Panties;4.2;16;0;0;0;0;95;0;5
46.00 ;46.00 ;Bras;4.3;480;71;0;29;0;0;0;0
38.00 ;34.18 ;Bras;4.3;380;86;0;14;0;0;0;0
44.00 ;44.00 ;Bras;4.1;15;79;0;0;0;0;0;21.5
27.00 ;27.00 ;Panties;4.3;94;41;0;11;48;0;0;0
48.00 ;48.00 ;Bras;4.3;414;54;0;13;33;0;0;0
60.00 ;45.00 ;Bras;4.4;768;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;832;91;0;9;0;0;0;0
46.00 ;46.00 ;Bras;4.3;480;72;0;0;0;0;0;28
35.87 ;35.87 ;Bras;4.5;65;72;0;0;0;0;0;28
46.00 ;46.00 ;Bras;4.4;288;87;0;13;0;0;0;0
60.00 ;60.00 ;Bras;4.4;768;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1159;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;480;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
55.00 ;55.00 ;Bras;4.2;601;0;0;15;85;0;0;0
38.00 ;25.65 ;Bras;4.3;380;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1882;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;972;85;0;15;0;0;0;0
