mrp,price,product_category,rating,review_count,Nylon,Rayon,Spandex,polyester,Cotton,Modal,Elastane,Classe
68.0,38.68,Bras,4.2,94,70,0,30,0,0,0,0.0,1
69.06,69.06,Bras,3.8,97,72,0,28,0,0,0,0.0,1
38.0,29.24,Bras,4.3,376,86,0,14,0,0,0,0.0,1
65.0,28.01,Bras,4.2,106,0,0,10,90,0,0,0.0,1
64.49,64.49,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
65.0,56.0,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
38.0,33.11,Bras,4.3,376,86,0,14,0,0,0,0.0,1
65.0,62.0,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
12.03,12.03,Panties,4.4,399,0,0,0,0,53,35,12.0,0
65.0,34.99,Bras,4.2,106,0,0,10,90,0,0,0.0,1
45.97,45.97,Bras,4.2,94,70,0,30,0,0,0,0.0,1
38.0,24.95,Bras,4.3,376,86,0,14,0,0,0,0.0,1
72.0,52.5,Bras,3.8,97,72,0,28,0,0,0,0.0,1
55.0,46.0,Bras,4.2,585,0,0,15,85,0,0,0.0,1
42.0,34.97,Bras,4.0,229,80,0,20,0,0,0,0.0,1
68.0,48.0,Bras,4.2,94,70,0,30,0,0,0,0.0,1
18.0,11.8,Bras,4.0,509,100,0,0,0,0,0,0.0,0
38.0,26.5,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,58.55,Bras,4.2,94,70,0,30,0,0,0,0.0,1
64.49,64.49,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,24.99,Bras,4.3,376,86,0,14,0,0,0,0.0,1
54.87,54.87,Bras,4.2,960,85,0,15,0,0,0,0.0,1
68.0,47.4,Bras,4.2,248,80,0,20,0,0,0,0.0,1
69.87,69.87,Bras,4.2,106,0,0,10,90,0,0,0.0,1
56.0,30.63,Bras,4.4,90,82,0,18,0,0,0,0.0,1
18.0,15.22,Bras,4.0,509,100,0,0,0,0,0,0.0,1
46.0,31.39,Bras,4.3,466,71,0,29,0,0,0,0.0,1
22.0,16.96,Panties,4.4,399,0,0,12,0,53,35,0.0,0
42.0,31.08,Bras,4.0,229,80,0,20,0,0,0,0.0,1
22.0,22.0,Panties,4.4,399,0,0,12,0,53,35,0.0,0
38.0,21.34,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,40.0,Bras,4.2,94,70,0,30,0,0,0,0.0,1
22.0,16.27,Panties,4.4,399,0,0,12,0,53,35,0.0,0
68.0,58.97,Bras,4.2,94,70,0,30,0,0,0,0.0,1
21.5,21.5,Panties,4.4,399,0,0,0,0,53,35,12.0,0
20.0,16.0,Panties,4.7,530,0,0,0,0,53,35,12.0,0
20.0,12.97,Panties,4.7,530,0,0,0,0,53,35,12.0,0
38.0,30.59,Bras,4.3,376,86,0,14,0,0,0,0.0,1
36.0,36.0,Bras,4.0,229,80,0,20,0,0,0,0.0,1
55.0,34.09,Bras,4.2,585,0,0,15,85,0,0,0.0,1
33.0,25.57,Panties,3.9,90,72,0,0,0,0,0,28.0,0
68.0,45.95,Bras,4.2,94,70,0,30,0,0,0,0.0,1
32.0,23.28,Bras,3.9,73,0,0,0,0,92,0,8.0,0
64.97,64.97,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,23.58,Bras,4.3,376,86,0,14,0,0,0,0.0,1
64.95,64.95,Bras,4.4,807,91,0,9,0,0,0,0.0,1
55.0,50.0,Bras,4.2,585,0,0,15,85,0,0,0.0,1
38.0,28.62,Bras,4.3,376,86,0,14,0,0,0,0.0,1
63.83,63.83,Bras,4.2,106,0,0,10,90,0,0,0.0,1
68.0,34.35,Bras,4.2,94,70,0,30,0,0,0,0.0,1
22.0,14.87,Panties,4.4,399,0,0,0,0,53,35,12.0,0
50.0,38.38,Bras,4.2,960,85,0,15,0,0,0,0.0,1
65.96,65.96,Bras,4.2,248,80,0,20,0,0,0,0.0,1
38.0,30.56,Bras,4.3,376,86,0,14,0,0,0,0.0,1
27.0,23.84,Panties,4.0,46,100,0,0,0,0,0,0.0,0
55.0,38.72,Bras,4.2,585,0,0,15,85,0,0,0.0,1
22.0,22.0,Panties,4.4,399,0,0,0,0,53,35,12.0,0
22.0,12.99,Panties,4.4,399,0,0,0,0,53,35,12.0,0
42.0,28.95,Bras,3.8,194,67,0,33,0,0,0,0.0,1
38.0,14.71,Bras,4.3,376,86,0,14,0,0,0,0.0,1
32.0,25.6,Bras,3.9,73,0,0,0,0,92,0,8.0,0
68.0,64.5,Bras,4.2,248,80,0,20,0,0,0,0.0,1
32.0,21.95,Bras,3.9,73,0,0,0,0,92,0,8.0,0
20.0,17.19,Panties,4.7,530,0,0,0,0,53,35,12.0,0
32.0,32.0,Bras,4.0,229,80,0,20,0,0,0,0.0,1
38.0,20.56,Bras,4.3,376,86,0,14,0,0,0,0.0,1
22.61,22.61,Bras,4.0,229,80,0,20,0,0,0,0.0,1
42.0,27.55,Bras,4.0,229,80,0,20,0,0,0,0.0,1
38.0,23.7,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,24.8,Bras,4.3,376,86,0,14,0,0,0,0.0,1
22.0,9.95,Panties,4.4,399,0,0,0,0,53,35,12.0,0
68.0,27.99,Bras,4.2,94,70,0,30,0,0,0,0.0,1
54.77,54.77,Bras,4.2,585,0,0,15,85,0,0,0.0,1
68.0,32.0,Bras,4.2,94,70,0,30,0,0,0,0.0,1
32.0,21.54,Bras,3.9,73,0,0,0,0,92,0,8.0,0
65.0,59.37,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
20.0,14.0,Panties,4.7,530,0,0,0,89,0,0,11.0,0
55.05,55.05,Bras,4.2,585,0,0,15,85,0,0,0.0,1
72.0,59.99,Bras,3.8,97,72,0,28,0,0,0,0.0,1
65.0,38.99,Bras,4.2,106,0,0,10,90,0,0,0.0,1
68.0,43.98,Bras,4.2,94,70,0,30,0,0,0,0.0,1
31.5,31.5,Bras,4.0,229,80,0,20,0,0,0,0.0,1
65.0,45.35,Bras,4.2,106,0,0,10,90,0,0,0.0,1
55.0,39.95,Bras,4.2,585,0,0,15,85,0,0,0.0,1
40.88,40.88,Bras,4.4,754,100,0,0,0,0,0,0.0,1
19.0,15.99,Panties,4.1,60,86,0,14,0,0,0,0.0,0
63.99,63.99,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
64.9,64.9,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
22.0,15.89,Panties,4.3,14,0,0,0,0,92,0,8.0,0
55.0,52.5,Bras,4.2,585,0,0,15,85,0,0,0.0,1
50.0,36.89,Bras,4.2,960,85,0,15,0,0,0,0.0,1
65.0,49.97,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
38.0,20.95,Bras,4.3,376,86,0,14,0,0,0,0.0,1
65.0,59.87,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
65.0,55.75,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
54.0,54.0,Bras,3.8,97,72,0,28,0,0,0,0.0,1
68.0,36.99,Bras,4.2,248,80,0,20,0,0,0,0.0,1
65.0,45.2,Bras,4.2,106,0,0,10,90,0,0,0.0,1
65.0,44.78,Bras,3.8,88,65,0,35,0,0,0,0.0,1
68.0,54.0,Bras,4.2,248,80,0,20,0,0,0,0.0,1
65.0,49.98,Bras,4.2,106,0,0,10,90,0,0,0.0,1
68.0,49.99,Bras,4.2,248,80,0,20,0,0,0,0.0,1
63.05,63.05,Bras,4.4,807,91,0,9,0,0,0,0.0,1
65.0,62.0,Bras,4.4,807,91,0,9,0,0,0,0.0,1
65.0,34.19,Bras,4.2,106,0,0,10,90,0,0,0.0,1
68.0,57.48,Bras,4.2,94,70,0,30,0,0,0,0.0,1
28.0,11.7,Bras,3.1,6,0,0,0,0,92,0,8.0,0
38.0,34.02,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,14.66,Bras,4.3,376,86,0,14,0,0,0,0.0,1
36.0,26.99,Bras,4.6,61,72,0,0,0,0,0,28.0,0
65.0,34.0,Bras,4.2,106,0,0,10,90,0,0,0.0,1
42.0,28.93,Bras,4.0,229,80,0,20,0,0,0,0.0,1
19.0,15.38,Panties,4.1,60,86,0,14,0,0,0,0.0,0
65.0,45.5,Bras,3.8,88,65,0,35,0,0,0,0.0,1
42.0,37.01,Bras,4.0,229,80,0,20,0,0,0,0.0,1
32.0,22.95,Bras,3.9,73,0,0,0,0,92,0,8.0,0
65.0,44.95,Bras,4.2,106,0,0,10,90,0,0,0.0,1
20.0,14.35,Panties,4.7,530,0,0,0,0,53,35,12.0,0
38.0,29.66,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,37.21,Bras,4.2,248,80,0,20,0,0,0,0.0,1
39.0,39.0,Panties,4.7,151,93,0,7,0,0,0,0.0,0
80.99,80.99,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
38.0,36.0,Bras,4.3,376,86,0,14,0,0,0,0.0,1
32.0,20.4,Bras,3.9,73,0,0,0,0,92,0,8.0,0
50.0,37.0,Bras,4.2,960,85,0,15,0,0,0,0.0,1
41.87,41.87,Bras,4.2,106,0,0,10,90,0,0,0.0,1
45.0,45.0,Bras,4.2,106,0,0,10,90,0,0,0.0,1
68.0,29.5,Bras,4.2,94,70,0,30,0,0,0,0.0,1
38.0,30.4,Bras,4.3,376,86,0,14,0,0,0,0.0,1
65.0,42.6,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
65.0,58.95,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
60.0,50.0,Bras,4.4,754,82,0,18,0,0,0,0.0,1
65.0,43.23,Bras,3.8,88,65,0,35,0,0,0,0.0,1
37.99,37.99,Bras,4.3,376,86,0,14,0,0,0,0.0,1
55.0,48.75,Bras,4.2,585,0,0,15,85,0,0,0.0,1
20.0,15.0,Panties,4.7,530,0,0,0,0,53,35,12.0,0
38.0,31.15,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,52.0,Bras,4.2,248,80,0,20,0,0,0,0.0,1
38.0,32.5,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,21.0,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,15.39,Bras,4.3,376,86,0,14,0,0,0,0.0,1
29.99,29.99,Bras,4.0,229,80,0,20,0,0,0,0.0,1
68.0,41.1,Bras,4.2,248,80,0,20,0,0,0,0.0,1
38.0,30.65,Bras,4.3,376,86,0,14,0,0,0,0.0,1
32.0,25.59,Bras,3.9,73,0,0,0,0,92,0,8.0,0
36.86,36.86,Bras,4.0,229,80,0,20,0,0,0,0.0,1
68.0,42.36,Bras,4.2,94,70,0,30,0,0,0,0.0,1
64.99,64.99,Bras,4.3,308,0,0,0,100,0,0,0.0,1
65.0,40.95,Bras,4.2,106,0,0,10,90,0,0,0.0,1
65.0,39.95,Bras,4.2,106,0,0,10,90,0,0,0.0,1
68.0,30.62,Bras,4.2,94,70,0,30,0,0,0,0.0,1
50.0,39.99,Bras,4.2,960,85,0,15,0,0,0,0.0,1
68.0,52.5,Bras,4.2,248,80,0,20,0,0,0,0.0,1
22.0,15.0,Panties,4.4,399,0,0,12,0,53,35,0.0,0
68.0,30.99,Bras,4.2,248,80,0,20,0,0,0,0.0,1
38.0,24.97,Bras,4.3,376,86,0,14,0,0,0,0.0,1
72.0,40.3,Bras,3.8,97,72,0,28,0,0,0,0.0,1
48.0,48.0,Bras,4.2,960,85,0,15,0,0,0,0.0,1
38.0,22.99,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,24.24,Bras,4.3,376,86,0,14,0,0,0,0.0,1
42.0,29.95,Bras,4.0,229,80,0,20,0,0,0,0.0,1
68.0,30.96,Bras,4.2,94,70,0,30,0,0,0,0.0,1
68.0,54.98,Bras,4.2,248,80,0,20,0,0,0,0.0,1
43.06,43.06,Bras,4.4,754,100,0,0,0,0,0,0.0,1
19.2,19.2,Panties,4.7,530,0,0,0,0,53,35,12.0,0
22.0,17.44,Panties,4.3,14,0,0,0,0,92,0,8.0,0
74.49,74.49,Bras,4.2,248,80,0,20,0,0,0,0.0,1
54.97,54.97,Bras,4.2,585,0,0,15,85,0,0,0.0,1
39.9,39.9,Bras,4.3,376,86,0,14,0,0,0,0.0,1
62.08,62.08,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,22.09,Bras,4.3,376,86,0,14,0,0,0,0.0,1
27.38,27.38,Bras,4.0,229,80,0,20,0,0,0,0.0,1
44.95,44.95,Bras,4.2,106,0,0,10,90,0,0,0.0,1
65.0,59.98,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
42.0,25.0,Bras,4.0,229,80,0,20,0,0,0,0.0,1
55.0,49.59,Bras,4.2,585,0,0,15,85,0,0,0.0,1
42.0,35.0,Bras,4.0,229,80,0,20,0,0,0,0.0,1
42.0,27.99,Bras,3.8,194,67,0,33,0,0,0,0.0,1
65.0,60.0,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,26.03,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,25.99,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,29.79,Bras,4.2,94,70,0,30,0,0,0,0.0,1
64.92,64.92,Bras,4.3,308,0,0,0,100,0,0,0.0,1
42.0,28.02,Bras,4.0,229,80,0,20,0,0,0,0.0,1
65.0,28.63,Bras,4.2,106,0,0,10,90,0,0,0.0,1
39.86,39.86,Bras,4.0,229,80,0,20,0,0,0,0.0,1
50.0,32.57,Bras,4.2,960,85,0,15,0,0,0,0.0,1
32.0,19.15,Bras,3.9,73,0,0,0,0,92,0,8.0,0
50.0,50.0,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,26.7,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,21.69,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.94,38.94,Bras,4.2,106,0,0,10,90,0,0,0.0,1
65.0,49.99,Bras,4.2,106,0,0,10,90,0,0,0.0,1
54.99,54.99,Bras,4.2,585,0,0,15,85,0,0,0.0,1
71.69,71.69,Bras,4.2,106,0,0,10,90,0,0,0.0,1
65.0,27.49,Bras,4.2,106,0,0,10,90,0,0,0.0,1
46.0,20.1,Bras,4.3,466,72,0,0,0,0,0,28.0,0
38.0,32.91,Bras,4.3,376,86,0,14,0,0,0,0.0,1
65.0,39.99,Bras,4.2,106,0,0,10,90,0,0,0.0,1
63.19,63.19,Bras,4.3,308,0,0,0,100,0,0,0.0,1
40.76,40.76,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,27.82,Bras,4.3,376,86,0,14,0,0,0,0.0,1
54.98,54.98,Bras,4.2,585,0,0,15,85,0,0,0.0,1
38.0,24.6,Bras,4.3,376,86,0,14,0,0,0,0.0,1
20.0,17.95,Panties,4.7,530,0,0,0,0,53,35,12.0,0
65.0,38.79,Bras,4.2,106,0,0,10,90,0,0,0.0,1
55.0,28.42,Bras,4.2,585,0,0,15,85,0,0,0.0,1
60.0,54.98,Bras,4.4,754,82,0,18,0,0,0,0.0,1
41.49,41.49,Bras,4.0,229,80,0,20,0,0,0,0.0,1
65.0,27.54,Bras,4.2,106,0,0,10,90,0,0,0.0,1
50.0,36.99,Bras,4.2,960,85,0,15,0,0,0,0.0,1
38.0,20.39,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,47.6,Bras,4.2,248,80,0,20,0,0,0,0.0,1
42.0,38.95,Bras,4.0,229,80,0,20,0,0,0,0.0,1
65.0,30.87,Bras,4.2,106,0,0,10,90,0,0,0.0,1
64.99,64.99,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,38.0,Bras,4.3,376,100,0,0,0,0,0,0.0,1
65.0,34.97,Bras,4.2,106,0,0,10,90,0,0,0.0,1
22.0,16.5,Panties,4.4,399,0,0,0,0,53,35,12.0,0
55.0,52.07,Bras,4.2,585,0,0,15,85,0,0,0.0,1
46.0,46.0,Bras,4.2,164,82,0,18,0,0,0,0.0,1
56.0,38.67,Bras,4.4,90,82,0,18,0,0,0,0.0,1
42.0,31.35,Bras,4.0,229,80,0,20,0,0,0,0.0,1
23.76,23.76,Bras,4.0,229,80,0,20,0,0,0,0.0,1
74.99,74.99,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
68.0,68.0,Bras,4.2,248,80,0,20,0,0,0,0.0,1
38.0,21.78,Bras,4.3,376,86,0,14,0,0,0,0.0,1
68.0,46.3,Bras,4.2,94,70,0,30,0,0,0,0.0,1
50.0,47.0,Bras,4.2,960,85,0,15,0,0,0,0.0,1
65.0,55.0,Bras,4.2,106,0,0,10,90,0,0,0.0,1
38.0,28.5,Bras,4.3,376,86,0,14,0,0,0,0.0,1
67.97,67.97,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
68.0,47.99,Bras,4.2,94,70,0,30,0,0,0,0.0,1
20.0,20.0,Panties,4.7,530,0,0,0,0,53,35,12.0,0
42.0,42.0,Bras,4.0,229,80,0,20,0,0,0,0.0,1
38.0,30.99,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,21.89,Bras,4.3,376,86,0,14,0,0,0,0.0,1
32.0,13.44,Bras,3.9,73,0,0,0,0,92,0,8.0,0
65.0,34.99,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
41.98,41.98,Bras,4.0,229,80,0,20,0,0,0,0.0,1
42.0,35.9,Bras,4.0,229,80,0,20,0,0,0,0.0,1
65.0,33.3,Bras,4.2,106,0,0,10,90,0,0,0.0,1
42.0,30.53,Bras,4.0,229,80,0,20,0,0,0,0.0,1
72.0,50.4,Bras,3.8,97,72,0,28,0,0,0,0.0,1
42.0,32.0,Bras,4.0,229,80,0,20,0,0,0,0.0,1
65.0,44.12,Bras,4.2,106,0,0,10,90,0,0,0.0,1
65.0,45.5,Bras,4.2,106,0,0,10,90,0,0,0.0,1
72.0,49.95,Bras,3.8,97,72,0,28,0,0,0,0.0,1
38.0,28.94,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,21.99,Bras,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,Bras,4.2,106,0,0,10,90,0,0,0.0,1
34.99,34.99,Bras,4.2,106,0,0,10,90,0,0,0.0,1
50.0,50.0,Bras,4.2,960,85,0,15,0,0,0,0.0,1
49.87,49.87,Bras,4.2,960,85,0,15,0,0,0,0.0,1
38.0,38.0,Bras,4.3,376,86,0,14,0,0,0,0.0,1
38.0,25.0,Bras,4.3,376,86,0,14,0,0,0,0.0,1
72.0,72.0,Bras,3.8,97,72,0,28,0,0,0,0.0,1
55.0,55.0,Bras,4.2,585,0,0,15,85,0,0,0.0,1
65.0,65.0,Bras,4.4,807,91,0,9,0,0,0,0.0,1
65.0,65.0,Bras,4.3,1850,80,0,20,0,0,0,0.0,1
38.0,21.37,Bras,4.3,376,86,0,14,0,0,0,0.0,1
16.17,16.17,Panties,4.3,94,41,0,11,48,0,0,0.0,0
22.0,15.94,Panties,4.3,14,0,0,0,0,92,0,8.0,0
29.75,29.75,Panties,3.9,90,72,0,0,0,0,0,28.0,0
20.0,20.0,Panties,4.7,528,0,0,0,89,0,0,11.0,0
19.2,19.2,Panties,4.7,528,0,0,0,0,53,35,12.0,0
36.0,26.19,Bras,4.6,61,72,0,0,0,0,0,28.0,0
49.62,49.62,Bras,4.2,959,85,0,15,0,0,0,0.0,1
49.0,20.01,Panties,4.3,402,0,0,0,0,95,0,5.0,0
59.99,59.99,Bras,4.4,754,82,0,18,0,0,0,0.0,1
38.0,25.41,Bras,4.3,375,86,0,14,0,0,0,0.0,1
65.0,52.07,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
62.99,62.99,Bras,4.3,105,0,0,10,90,0,0,0.0,1
65.0,43.99,Bras,4.3,105,0,0,10,90,0,0,0.0,1
40.76,40.76,Bras,4.3,375,86,0,14,0,0,0,0.0,1
33.0,24.75,Panties,4.7,451,0,0,0,0,90,0,10.0,0
54.87,54.87,Bras,4.2,959,85,0,15,0,0,0,0.0,1
65.0,28.01,Bras,4.3,105,0,0,10,90,0,0,0.0,1
46.0,31.97,Bras,4.3,466,71,0,29,0,0,0,0.0,1
27.0,23.83,Panties,4.0,46,100,0,0,0,0,0,0.0,0
68.0,34.97,Bras,4.2,247,80,0,20,0,0,0,0.0,1
60.0,41.05,Bras,4.9,17,65,0,35,0,0,0,0.0,1
68.0,30.99,Bras,4.2,247,80,0,20,0,0,0,0.0,1
27.0,19.99,Panties,4.3,94,41,0,11,48,0,0,0.0,0
60.0,54.0,Bras,4.4,754,100,0,0,0,0,0,0.0,1
22.0,17.5,Panties,4.3,14,0,0,0,0,92,0,8.0,0
28.23,28.23,Panties,4.7,121,93,0,7,0,0,0,0.0,0
22.0,22.0,Panties,4.7,528,0,0,0,0,53,35,12.0,0
33.0,24.45,Panties,3.9,90,72,0,0,0,0,0,28.0,0
13.99,13.99,Panties,4.7,150,93,0,7,0,0,0,0.0,0
29.99,29.99,Panties,4.0,46,100,0,0,0,0,0,0.0,0
19.99,19.99,Panties,4.7,528,0,0,0,0,53,35,12.0,0
20.0,17.0,Panties,4.7,528,0,0,0,0,53,35,12.0,0
33.0,26.4,Panties,4.7,451,0,0,0,0,90,0,10.0,0
22.0,16.6,Panties,4.4,398,0,0,0,0,53,35,12.0,0
33.0,33.0,Panties,4.7,451,0,0,0,0,90,0,10.0,0
19.0,14.36,Panties,4.1,60,86,0,14,0,0,0,0.0,0
35.3,35.3,Panties,3.9,90,72,0,0,0,0,0,28.0,0
65.0,58.58,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
65.0,61.0,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
44.23,44.23,Bras,4.9,17,65,0,35,0,0,0,0.0,1
38.0,26.7,Bras,4.3,375,86,0,14,0,0,0,0.0,1
64.63,64.63,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
12.99,12.99,Panties,4.4,398,0,0,0,0,53,35,12.0,0
55.0,44.54,Bras,4.2,584,0,0,15,85,0,0,0.0,1
22.0,15.99,Panties,4.3,14,0,0,0,0,92,0,8.0,0
38.0,25.4,Bras,4.3,375,86,0,14,0,0,0,0.0,1
10.99,10.99,Panties,4.4,398,0,0,0,0,53,35,12.0,0
68.0,49.99,Bras,4.2,247,80,0,20,0,0,0,0.0,1
60.0,54.99,Bras,4.4,754,82,0,18,0,0,0,0.0,1
40.32,40.32,Bras,3.8,96,72,0,28,0,0,0,0.0,1
11.0,9.98,Panties,4.4,71,100,0,0,0,0,0,0.0,0
37.25,37.25,Bras,4.4,754,100,0,0,0,0,0,0.0,1
68.0,54.98,Bras,4.2,247,80,0,20,0,0,0,0.0,1
50.0,32.57,Bras,4.2,959,85,0,15,0,0,0,0.0,1
68.0,34.81,Bras,4.2,247,80,0,20,0,0,0,0.0,1
21.2,21.2,Panties,4.8,5,43,0,9,48,0,0,0.0,0
22.0,15.93,Panties,4.3,14,0,0,0,0,92,0,8.0,0
49.0,38.5,Panties,4.3,402,0,0,0,0,95,0,5.0,0
38.0,22.09,Bras,4.3,375,86,0,14,0,0,0,0.0,1
71.04,71.04,Bras,3.8,96,72,0,28,0,0,0,0.0,1
26.55,26.55,Panties,4.3,402,0,0,0,0,95,0,5.0,0
69.99,69.99,Bras,4.4,754,82,0,18,0,0,0,0.0,1
38.0,26.5,Bras,4.3,375,86,0,14,0,0,0,0.0,1
55.0,39.57,Bras,4.2,584,0,0,15,85,0,0,0.0,1
59.18,59.18,Bras,4.9,17,65,0,35,0,0,0,0.0,1
59.79,59.79,Bras,4.9,17,65,0,35,0,0,0,0.0,1
22.0,18.06,Panties,4.3,14,0,0,0,0,92,0,8.0,0
60.0,39.99,Bras,4.9,17,65,0,35,0,0,0,0.0,1
19.0,15.07,Panties,4.1,60,86,0,14,0,0,0,0.0,0
65.0,59.93,Bras,4.3,105,0,0,10,90,0,0,0.0,1
38.0,26.55,Bras,4.3,375,86,0,14,0,0,0,0.0,1
63.03,63.03,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
47.99,47.99,Bras,4.4,754,100,0,0,0,0,0,0.0,1
29.99,29.99,Bras,3.8,88,65,0,35,0,0,0,0.0,1
59.97,59.97,Bras,4.4,754,82,0,18,0,0,0,0.0,1
38.0,21.44,Bras,4.3,375,86,0,14,0,0,0,0.0,1
65.0,59.99,Bras,4.3,105,0,0,10,90,0,0,0.0,1
55.0,44.87,Bras,4.2,584,0,0,15,85,0,0,0.0,1
17.0,17.0,Panties,4.4,398,0,0,0,0,53,35,12.0,0
60.0,43.99,Bras,4.4,754,82,0,18,0,0,0,0.0,1
50.0,35.2,Bras,4.2,959,85,0,15,0,0,0,0.0,1
65.0,44.89,Bras,4.3,105,0,0,10,90,0,0,0.0,1
36.0,29.49,Bras,4.6,61,72,0,0,0,0,0,28.0,0
19.0,12.89,Panties,4.1,60,86,0,14,0,0,0,0.0,0
46.0,22.27,Bras,4.3,466,72,0,0,0,0,0,28.0,0
38.0,22.27,Bras,4.3,375,86,0,14,0,0,0,0.0,1
59.98,59.98,Bras,4.9,17,65,0,35,0,0,0,0.0,1
33.0,33.0,Panties,4.0,2,0,0,0,0,90,0,10.0,0
22.0,12.99,Panties,4.4,398,0,0,0,0,53,35,12.0,0
22.0,16.96,Panties,4.4,398,0,0,12,0,53,35,0.0,0
33.0,22.99,Panties,4.7,451,0,0,0,0,90,0,10.0,0
65.0,51.99,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
63.99,63.99,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
26.4,26.4,Panties,3.9,90,72,0,0,0,0,0,28.0,0
65.0,39.59,Bras,4.3,105,0,0,10,90,0,0,0.0,1
22.0,19.18,Panties,4.4,398,0,0,12,0,53,35,0.0,0
62.4,62.4,Bras,4.9,17,65,0,35,0,0,0,0.0,1
27.0,25.59,Panties,4.3,94,41,0,11,48,0,0,0.0,0
65.0,51.0,Bras,3.8,88,65,0,35,0,0,0,0.0,1
20.0,12.99,Panties,4.7,528,0,0,0,0,53,35,12.0,0
35.85,35.85,Panties,3.9,90,72,0,0,0,0,0,28.0,0
35.83,35.83,Panties,3.9,90,72,0,0,0,0,0,28.0,0
60.0,45.49,Bras,4.9,17,65,0,35,0,0,0,0.0,1
38.0,15.12,Bras,4.3,375,86,0,14,0,0,0,0.0,1
38.0,21.32,Bras,4.3,375,86,0,14,0,0,0,0.0,1
27.0,27.0,Bras,4.6,61,72,0,0,0,0,0,28.0,0
65.0,55.45,Bras,4.3,105,0,0,10,90,0,0,0.0,1
38.0,15.92,Bras,4.3,375,86,0,14,0,0,0,0.0,1
46.0,34.97,Bras,4.3,466,71,0,29,0,0,0,0.0,1
65.0,39.86,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
65.0,62.0,Bras,4.3,1848,80,0,20,0,0,0,0.0,1
55.0,44.0,Bras,4.2,584,0,0,15,85,0,0,0.0,1
34.85,34.85,Panties,3.9,90,72,0,0,0,0,0,28.0,0
38.0,23.7,Bras,4.3,375,86,0,14,0,0,0,0.0,1
60.0,56.9,Bras,4.4,754,82,0,18,0,0,0,0.0,1
74.99,74.99,Bras,4.3,105,0,0,10,90,0,0,0.0,1
38.0,22.84,Bras,4.3,375,86,0,14,0,0,0,0.0,1
38.0,15.64,Bras,4.3,375,86,0,14,0,0,0,0.0,1
56.0,39.98,Bras,4.4,90,82,0,18,0,0,0,0.0,1
32.0,25.6,Bras,3.8,71,0,0,0,0,92,0,8.0,0
63.83,63.83,Bras,4.3,105,0,0,10,90,0,0,0.0,1
28.0,12.85,Bras,3.1,6,0,0,0,0,92,0,8.0,0
60.0,44.99,Bras,4.9,17,65,0,35,0,0,0,0.0,1
55.0,55.0,Bras,4.2,959,85,0,15,0,0,0,0.0,1
22.0,11.99,Panties,4.4,398,0,0,0,0,53,35,12.0,0
