mrp,price,product_category,rating,review_count,Nylon,Rayon,Spandex,polyester,Cotton,Modal,Elastane,Classe
65.0,65.0,1,4.4,808,91,0,9,0,0,0,0.0,1
65.0,65.0,1,4.4,1140,85,0,15,0,0,0,0.0,1
50.0,50.0,1,4.2,961,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.4,753,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
54.77,54.77,1,4.2,961,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
63.05,63.05,1,4.4,808,91,0,9,0,0,0,0.0,1
50.0,42.0,1,4.2,961,85,0,15,0,0,0,0.0,1
38.0,34.2,1,3.8,31,71,0,0,0,0,0,29.5,0
65.0,65.0,1,4.4,808,91,0,9,0,0,0,0.0,1
55.0,55.0,1,4.2,584,0,0,15,85,0,0,0.0,1
48.0,39.0,1,4.4,381,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.3,408,41,0,11,48,0,0,0.0,1
69.99,69.99,1,4.4,381,82,0,18,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
46.0,37.86,1,4.3,466,71,0,29,0,0,0,0.0,1
36.0,36.0,1,4.6,61,72,0,0,0,0,0,28.0,0
60.0,60.0,1,4.4,753,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
50.0,42.0,1,4.3,408,41,0,11,48,0,0,0.0,1
46.0,46.0,1,4.4,280,100,0,0,0,0,0,0.0,1
36.0,24.99,1,4.6,61,72,0,0,0,0,0,28.0,0
59.99,59.99,1,4.4,753,82,0,18,0,0,0,0.0,1
38.0,23.97,1,4.3,376,86,0,14,0,0,0,0.0,1
20.89,20.89,1,4.4,90,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
46.0,46.0,1,4.3,466,72,0,0,0,0,0,28.0,0
65.0,44.99,1,4.2,106,0,0,10,90,0,0,0.0,1
50.0,50.0,1,4.3,408,41,0,11,48,0,0,0.0,1
48.0,48.0,1,4.4,381,82,0,18,0,0,0,0.0,1
42.0,27.99,1,3.8,193,67,0,33,0,0,0,0.0,1
48.0,26.7,1,4.4,381,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
38.0,21.99,1,4.3,376,86,0,14,0,0,0,0.0,1
38.0,34.2,1,3.8,31,71,0,0,0,0,0,29.5,0
65.0,65.0,1,4.2,106,0,0,10,90,0,0,0.0,1
38.0,19.95,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,44.93,1,4.2,106,0,0,10,90,0,0,0.0,1
38.0,18.9,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,54.5,1,4.3,1852,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
48.0,48.0,1,4.4,381,82,0,18,0,0,0,0.0,1
65.0,55.0,1,4.2,106,0,0,10,90,0,0,0.0,1
42.0,42.0,1,3.8,193,70,0,0,0,0,0,30.0,0
48.0,48.0,1,4.4,381,82,0,18,0,0,0,0.0,1
38.0,33.5,1,3.8,31,71,0,0,0,0,0,29.5,0
46.0,46.0,1,4.2,730,87,0,13,0,0,0,0.0,1
65.0,52.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,808,91,0,9,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
45.0,45.0,1,4.4,753,100,0,0,0,0,0,0.0,1
65.0,65.0,1,4.4,808,91,0,9,0,0,0,0.0,1
68.0,68.0,1,3.7,57,58,0,42,0,0,0,0.0,1
65.0,30.87,1,4.2,106,0,0,10,90,0,0,0.0,1
65.0,52.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
38.0,38.0,1,3.8,31,0,71,0,0,0,0,29.0,0
46.0,37.86,1,4.3,466,71,0,29,0,0,0,0.0,1
65.0,65.0,1,4.4,808,91,0,9,0,0,0,0.0,1
56.0,56.0,1,4.4,90,82,0,18,0,0,0,0.0,1
38.0,25.99,1,4.3,376,86,0,14,0,0,0,0.0,1
60.0,48.0,1,4.4,753,100,0,0,0,0,0,0.0,1
65.0,52.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.4,753,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1139,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.4,753,100,0,0,0,0,0,0.0,1
34.0,26.32,1,4.4,118,95,0,5,0,0,0,0.0,1
39.0,39.0,0,4.7,151,93,0,7,0,0,0,0.0,0
65.0,52.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
28.0,24.5,1,3.1,6,0,0,0,0,92,0,8.0,0
50.0,20.32,1,4.3,408,41,0,11,48,0,0,0.0,1
72.0,72.0,1,3.8,97,72,0,28,0,0,0,0.0,1
65.0,52.0,1,4.4,1139,80,0,20,0,0,0,0.0,1
46.0,46.0,1,4.3,466,71,0,29,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
55.0,52.0,1,4.0,2,0,0,15,85,0,0,0.0,1
42.0,42.0,1,3.8,193,70,0,0,0,0,0,30.0,0
46.0,46.0,1,4.4,280,87,0,13,0,0,0,0.0,1
23.35,23.35,0,4.7,121,93,0,7,0,0,0,0.0,0
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
33.0,33.0,0,3.6,6,0,0,0,0,90,0,10.0,0
60.0,60.0,1,4.4,753,100,0,0,0,0,0,0.0,1
44.0,39.6,1,3.9,12,79,0,0,0,0,0,21.5,0
55.0,37.99,1,4.2,585,0,0,15,85,0,0,0.0,1
65.0,52.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
44.0,44.0,1,4.0,18,88,0,12,0,0,0,0.0,1
55.0,55.0,1,4.2,584,0,0,15,85,0,0,0.0,1
39.0,39.0,0,4.7,121,93,0,7,0,0,0,0.0,0
60.0,48.0,1,4.4,753,82,0,18,0,0,0,0.0,1
50.0,25.99,1,4.3,408,41,0,11,48,0,0,0.0,1
50.0,50.0,1,4.2,961,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.4,753,82,0,18,0,0,0,0.0,1
38.0,30.64,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,52.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
60.0,29.95,1,4.4,753,82,0,18,0,0,0,0.0,1
46.0,46.0,1,4.3,466,71,0,29,0,0,0,0.0,1
50.0,29.95,1,4.3,408,41,0,11,48,0,0,0.0,1
42.0,36.5,1,3.8,193,67,0,33,0,0,0,0.0,1
46.0,46.0,1,4.2,165,82,0,18,0,0,0,0.0,1
38.0,33.5,1,3.8,31,71,0,0,0,0,0,29.5,0
46.0,46.0,1,4.3,466,71,0,29,0,0,0,0.0,1
65.0,65.0,1,4.2,106,0,0,10,90,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
68.0,68.0,1,3.7,57,58,0,42,0,0,0,0.0,1
38.0,27.03,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,808,91,0,9,0,0,0,0.0,1
60.0,48.0,1,4.4,753,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
50.0,50.0,1,4.2,961,85,0,15,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.2,584,0,0,15,85,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
60.0,60.0,1,4.4,753,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.2,961,85,0,15,0,0,0,0.0,1
65.0,42.0,1,4.3,1852,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.3,1852,80,0,20,0,0,0,0.0,1
38.0,38.0,1,3.8,31,71,0,0,0,0,0,29.5,0
38.0,22.09,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,1140,80,0,20,0,0,0,0.0,1
22.0,18.07,0,4.3,14,0,0,0,0,92,0,8.0,0
68.0,49.99,1,4.2,94,70,0,30,0,0,0,0.0,1
21.37,21.37,0,4.4,399,0,0,12,0,53,35,0.0,0
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
38.0,29.47,1,4.3,376,86,0,14,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
44.0,35.2,1,4.0,18,88,0,12,0,0,0,0.0,1
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
46.0,30.59,1,4.3,466,71,0,29,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
38.0,25.2,1,4.3,376,86,0,14,0,0,0,0.0,1
44.0,33.0,1,3.9,12,79,0,0,0,0,0,21.5,0
65.0,51.52,1,4.3,1850,80,0,20,0,0,0,0.0,1
18.0,18.0,1,4.0,509,89,0,11,0,0,0,0.0,0
55.0,27.96,1,4.2,585,0,0,15,85,0,0,0.0,1
60.0,49.0,1,4.4,754,100,0,0,0,0,0,0.0,1
11.0,11.0,0,4.4,71,100,0,0,0,0,0,0.0,0
68.0,68.0,1,4.2,248,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
48.0,48.0,1,4.4,754,100,0,0,0,0,0,0.0,1
46.0,46.0,1,4.2,164,82,0,18,0,0,0,0.0,1
65.0,45.5,1,3.8,88,65,0,35,0,0,0,0.0,1
60.0,48.0,1,4.4,754,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
38.0,25.99,1,3.8,30,71,0,0,0,0,0,29.5,0
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
36.0,36.0,1,4.0,229,80,0,20,0,0,0,0.0,1
42.0,42.0,1,4.0,229,80,0,20,0,0,0,0.0,1
19.0,14.83,0,4.1,60,86,0,14,0,0,0,0.0,0
50.0,50.0,1,4.1,467,0,0,0,100,0,0,0.0,1
20.0,17.93,0,4.7,530,0,0,0,0,53,35,12.0,0
65.0,22.99,1,3.8,88,65,0,35,0,0,0,0.0,1
46.0,46.0,1,4.4,280,87,0,13,0,0,0,0.0,1
68.86,68.86,1,4.3,1850,80,0,20,0,0,0,0.0,1
46.0,39.5,1,4.3,466,71,0,29,0,0,0,0.0,1
20.0,14.83,0,4.7,530,0,0,0,0,53,35,12.0,0
43.89,43.89,1,4.2,94,70,0,30,0,0,0,0.0,1
65.0,51.0,1,3.8,88,65,0,35,0,0,0,0.0,1
55.0,55.0,1,4.0,2,0,0,15,85,0,0,0.0,1
65.0,22.89,1,3.8,88,65,0,35,0,0,0,0.0,1
50.0,50.0,1,4.1,467,0,0,0,100,0,0,0.0,1
33.0,23.1,0,3.9,90,75,0,0,0,0,0,25.0,0
12.0,12.0,0,4.4,71,100,0,0,0,0,0,0.0,0
42.0,36.5,1,3.8,194,67,0,33,0,0,0,0.0,1
20.0,17.0,0,4.7,530,0,0,0,0,53,35,12.0,0
64.99,64.99,1,3.8,88,65,0,35,0,0,0,0.0,1
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
38.0,20.39,1,4.3,376,86,0,14,0,0,0,0.0,1
33.0,33.0,0,4.7,451,0,0,0,0,90,0,10.0,0
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
38.0,29.29,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
60.0,48.0,1,4.4,754,82,0,18,0,0,0,0.0,1
56.0,56.0,1,4.4,90,82,0,18,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
65.0,65.0,1,4.3,1850,80,0,20,0,0,0,0.0,1
20.0,13.0,0,4.7,530,0,0,0,0,53,35,12.0,0
46.0,46.0,1,4.2,730,87,0,13,0,0,0,0.0,1
55.0,39.97,1,4.0,2,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
32.0,22.99,1,3.9,73,0,0,0,0,92,0,8.0,0
65.0,34.99,1,4.3,1850,80,0,20,0,0,0,0.0,1
42.0,42.0,1,4.0,229,80,0,20,0,0,0,0.0,1
42.0,42.0,1,4.0,229,80,0,20,0,0,0,0.0,1
55.0,55.0,1,4.0,2,0,0,15,85,0,0,0.0,1
38.0,28.5,1,3.8,30,71,0,0,0,0,0,29.5,0
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.0,2,0,0,15,85,0,0,0.0,1
27.0,27.0,0,4.5,23,82,0,18,0,0,0,0.0,0
65.0,44.95,1,4.2,106,0,0,10,90,0,0,0.0,1
22.0,18.99,0,4.4,399,0,0,12,0,53,35,0.0,0
44.0,44.0,1,4.0,18,88,0,12,0,0,0,0.0,1
38.0,19.95,1,4.3,376,86,0,14,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
68.0,68.0,1,3.7,57,58,0,42,0,0,0,0.0,1
27.0,27.0,1,4.6,61,72,0,0,0,0,0,28.0,0
36.0,27.0,1,4.6,61,72,0,0,0,0,0,28.0,0
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
50.0,50.0,1,4.2,106,0,0,10,90,0,0,0.0,1
22.0,15.93,0,4.3,14,0,0,0,0,92,0,8.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
36.0,32.0,1,4.6,61,72,0,0,0,0,0,28.0,0
38.0,24.95,1,4.3,376,86,0,14,0,0,0,0.0,1
20.0,14.0,0,4.7,530,0,0,0,89,0,0,11.0,0
38.0,28.5,1,3.8,30,71,0,0,0,0,0,29.5,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
68.0,47.6,1,4.2,248,80,0,20,0,0,0,0.0,1
27.0,27.0,0,4.5,23,82,0,18,0,0,0,0.0,0
19.98,19.98,0,4.7,530,0,0,0,0,53,35,12.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
65.0,65.0,1,4.4,1137,80,0,20,0,0,0,0.0,1
65.0,65.0,1,3.8,88,65,0,35,0,0,0,0.0,1
20.0,13.99,0,4.7,530,0,0,0,0,53,35,12.0,0
65.0,65.0,1,4.4,807,91,0,9,0,0,0,0.0,1
37.88,37.88,1,4.0,229,80,0,20,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
46.0,29.99,1,4.4,280,87,0,13,0,0,0,0.0,1
72.0,72.0,1,3.8,97,72,0,28,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.4,754,100,0,0,0,0,0,0.0,1
38.0,26.0,1,4.3,376,86,0,14,0,0,0,0.0,1
46.0,29.99,1,4.4,280,87,0,13,0,0,0,0.0,1
38.0,21.97,1,4.3,376,86,0,14,0,0,0,0.0,1
46.0,46.0,1,4.2,730,87,0,13,0,0,0,0.0,1
38.0,23.99,1,4.3,376,86,0,14,0,0,0,0.0,1
60.0,48.0,1,4.4,754,82,0,18,0,0,0,0.0,1
25.0,25.0,0,4.2,32,72,0,28,0,0,0,0.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.0,2,0,0,15,85,0,0,0.0,1
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
21.15,21.15,0,4.3,402,0,0,0,0,95,0,5.0,0
46.0,46.0,1,4.4,280,87,0,13,0,0,0,0.0,1
38.0,25.0,1,4.3,376,86,0,14,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1137,80,0,20,0,0,0,0.0,1
38.0,38.0,1,4.3,376,86,0,14,0,0,0,0.0,1
69.47,69.47,1,4.3,1850,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.4,754,100,0,0,0,0,0,0.0,1
42.0,32.97,1,3.8,194,67,0,33,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
39.0,21.0,0,4.7,151,93,0,7,0,0,0,0.0,0
44.0,44.0,1,4.0,18,88,0,12,0,0,0,0.0,1
65.0,65.0,1,4.4,1137,80,0,20,0,0,0,0.0,1
68.0,35.2,1,4.2,248,80,0,20,0,0,0,0.0,1
46.0,34.5,1,4.3,466,71,0,29,0,0,0,0.0,1
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
36.35,36.35,1,4.3,376,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,807,91,0,9,0,0,0,0.0,1
68.0,68.0,1,3.7,57,58,0,42,0,0,0,0.0,1
46.0,46.0,1,4.2,730,87,0,13,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
68.0,45.94,1,4.2,94,70,0,30,0,0,0,0.0,1
60.0,57.0,1,4.4,754,82,0,18,0,0,0,0.0,1
38.0,28.5,1,3.8,30,71,0,0,0,0,0,29.5,0
22.0,18.64,0,4.4,399,0,0,12,0,53,35,0.0,0
46.0,36.8,1,4.3,466,71,0,29,0,0,0,0.0,1
72.0,41.01,1,3.8,97,72,0,28,0,0,0,0.0,1
50.0,50.0,1,4.1,467,0,0,0,100,0,0,0.0,1
65.0,65.0,1,4.3,308,0,0,0,100,0,0,0.0,1
68.0,68.0,1,3.7,57,58,0,42,0,0,0,0.0,1
33.0,33.0,0,3.8,12,72,0,0,0,0,0,28.0,0
25.0,25.0,0,4.2,32,78,0,22,0,0,0,0.0,0
46.0,46.0,1,4.2,164,82,0,18,0,0,0,0.0,1
60.0,48.0,1,4.4,754,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
46.0,46.0,1,4.2,730,87,0,13,0,0,0,0.0,1
55.0,55.0,1,4.0,2,0,0,15,85,0,0,0.0,1
65.0,34.99,1,4.3,1850,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,1137,80,0,20,0,0,0,0.0,1
34.0,29.98,1,4.4,118,95,0,5,0,0,0,0.0,1
68.0,33.3,1,4.2,94,70,0,30,0,0,0,0.0,1
65.0,65.0,1,4.4,807,91,0,9,0,0,0,0.0,1
19.0,19.0,0,4.1,60,86,0,14,0,0,0,0.0,0
46.0,34.5,1,4.3,466,71,0,29,0,0,0,0.0,1
44.0,33.0,1,3.9,12,79,0,0,0,0,0,21.5,0
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.2,960,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
38.0,30.99,1,4.3,376,86,0,14,0,0,0,0.0,1
46.0,39.5,1,4.3,466,71,0,29,0,0,0,0.0,1
42.0,42.0,1,4.0,229,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.1,467,0,0,0,100,0,0,0.0,1
68.0,68.0,1,4.2,248,80,0,20,0,0,0,0.0,1
44.0,35.2,1,4.0,18,88,0,12,0,0,0,0.0,1
60.0,60.0,1,4.4,754,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.1,136,81,0,19,0,0,0,0.0,1
32.0,13.44,1,3.9,73,0,0,0,0,92,0,8.0,0
55.0,39.97,1,4.0,2,0,0,15,85,0,0,0.0,1
46.0,43.0,1,4.4,280,100,0,0,0,0,0,0.0,1
45.0,45.0,1,4.4,754,100,0,0,0,0,0,0.0,1
44.0,33.0,1,3.9,12,79,0,0,0,0,0,21.5,0
39.0,39.0,0,4.7,121,93,0,7,0,0,0,0.0,0
38.0,20.39,1,4.3,376,86,0,14,0,0,0,0.0,1
38.0,28.5,1,3.8,30,71,0,0,0,0,0,29.5,0
68.0,39.83,1,4.2,94,70,0,30,0,0,0,0.0,1
38.0,20.39,1,4.3,376,86,0,14,0,0,0,0.0,1
22.0,9.95,0,4.4,399,0,0,0,0,53,35,12.0,0
50.0,50.0,1,4.1,467,0,0,0,100,0,0,0.0,1
34.0,34.0,1,4.4,118,95,0,5,0,0,0,0.0,1
65.0,65.0,1,4.3,1850,80,0,20,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
36.0,36.0,1,4.6,61,72,0,0,0,0,0,28.0,0
65.0,45.5,1,4.2,106,0,0,10,90,0,0,0.0,1
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
25.98,25.98,0,4.3,402,0,0,0,0,95,0,5.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
11.0,11.0,0,4.4,71,100,0,0,0,0,0,0.0,0
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
68.0,68.0,1,3.7,57,58,0,42,0,0,0,0.0,1
65.0,65.0,1,4.4,1137,80,0,20,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
42.0,42.0,1,3.8,194,67,0,33,0,0,0,0.0,1
55.0,55.0,1,4.2,585,0,0,15,85,0,0,0.0,1
36.0,36.0,0,3.9,90,72,0,0,0,0,0,28.0,0
38.0,28.5,1,3.8,30,71,0,0,0,0,0,29.5,0
33.0,33.0,0,3.6,6,0,0,0,0,90,0,10.0,0
65.0,59.93,1,4.2,106,0,0,10,90,0,0,0.0,1
65.0,65.0,1,4.3,1850,80,0,20,0,0,0,0.0,1
46.0,34.49,1,4.3,466,71,0,29,0,0,0,0.0,1
60.0,48.0,1,4.4,754,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.4,754,100,0,0,0,0,0,0.0,1
20.0,12.35,0,4.7,530,0,0,0,0,53,35,12.0,0
27.0,27.0,0,4.5,23,82,0,18,0,0,0,0.0,0
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
68.0,28.79,1,4.2,94,70,0,30,0,0,0,0.0,1
68.0,33.04,1,4.2,94,70,0,30,0,0,0,0.0,1
22.0,17.6,0,4.3,14,0,0,0,0,92,0,8.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
19.96,19.96,0,4.7,530,0,0,0,0,53,35,12.0,0
33.0,33.0,0,3.9,90,72,0,0,0,0,0,28.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
22.0,22.0,0,4.8,5,43,0,9,48,0,0,0.0,0
27.0,14.99,0,4.3,94,41,0,11,48,0,0,0.0,0
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
22.0,17.81,0,4.3,14,0,0,0,0,92,0,8.0,0
20.2,20.2,0,4.8,5,43,0,9,48,0,0,0.0,0
27.5,27.5,0,4.0,46,100,0,0,0,0,0,0.0,0
25.0,25.0,0,4.2,32,78,0,22,0,0,0,0.0,0
21.9,21.9,0,4.8,5,43,0,9,48,0,0,0.0,0
19.0,19.0,0,4.1,60,86,0,14,0,0,0,0.0,0
22.0,22.0,0,4.8,5,43,0,9,48,0,0,0.0,0
25.0,25.0,0,4.2,32,78,0,22,0,0,0,0.0,0
33.0,23.27,0,3.9,90,72,0,0,0,0,0,28.0,0
20.0,12.99,0,4.7,530,0,0,0,0,53,35,12.0,0
22.0,15.99,0,4.3,14,0,0,0,0,92,0,8.0,0
22.0,22.0,0,4.7,530,0,0,0,0,53,35,12.0,0
33.0,33.0,0,4.4,70,85,0,0,0,0,0,15.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
33.0,33.0,0,4.0,2,0,0,0,0,90,0,10.0,0
39.0,39.0,0,4.7,121,93,0,7,0,0,0,0.0,0
22.0,22.0,0,4.4,399,0,0,0,0,53,35,12.0,0
26.0,15.99,0,3.5,5,43,0,9,48,0,0,0.0,0
26.0,15.99,0,3.5,5,43,0,9,48,0,0,0.0,0
33.0,33.0,0,3.8,12,72,0,0,0,0,0,28.0,0
25.0,25.0,0,4.2,32,78,0,22,0,0,0,0.0,0
11.0,11.0,0,4.4,71,100,0,0,0,0,0,0.0,0
33.0,33.0,0,3.8,12,72,0,0,0,0,0,28.0,0
19.0,17.49,0,4.1,60,86,0,14,0,0,0,0.0,0
26.0,15.99,0,3.5,5,43,0,9,48,0,0,0.0,0
26.0,15.99,0,3.5,5,43,0,9,48,0,0,0.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
33.0,33.0,0,3.6,6,0,0,0,0,90,0,10.0,0
19.0,19.0,0,4.1,60,100,0,0,0,0,0,0.0,0
30.0,30.0,0,4.0,46,100,0,0,0,0,0,0.0,0
11.0,11.0,0,4.4,71,100,0,0,0,0,0,0.0,0
22.0,12.99,0,4.4,399,0,0,0,0,53,35,12.0,0
27.0,27.0,0,4.0,46,100,0,0,0,0,0,0.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
27.0,27.0,0,4.3,94,41,0,11,48,0,0,0.0,0
64.99,64.99,1,4.2,94,70,0,30,0,0,0,0.0,1
22.0,22.0,0,4.8,5,43,0,9,48,0,0,0.0,0
11.0,11.0,0,4.4,71,100,0,0,0,0,0,0.0,0
27.0,14.92,0,4.3,94,41,0,11,48,0,0,0.0,0
39.0,39.0,0,4.7,121,93,0,7,0,0,0,0.0,0
22.3,22.3,0,3.5,5,43,0,9,48,0,0,0.0,0
33.0,20.99,0,3.8,12,72,0,0,0,0,0,28.0,0
20.0,13.7,0,4.7,530,0,0,0,0,53,35,12.0,0
49.0,18.32,0,4.3,402,0,0,0,0,95,0,5.0,0
26.0,26.0,0,3.5,5,43,0,9,48,0,0,0.0,0
27.0,25.24,0,4.0,46,100,0,0,0,0,0,0.0,0
68.0,29.95,1,4.2,94,70,0,30,0,0,0,0.0,1
22.0,15.21,0,4.4,399,0,0,0,0,53,35,12.0,0
19.0,19.0,0,4.1,60,86,0,14,0,0,0,0.0,0
19.0,14.99,0,4.1,60,86,0,14,0,0,0,0.0,0
33.0,33.0,0,3.6,6,0,0,0,0,90,0,10.0,0
30.0,30.0,0,4.0,46,100,0,0,0,0,0,0.0,0
24.18,24.18,0,3.5,5,43,0,9,48,0,0,0.0,0
33.0,33.0,0,4.7,451,0,0,0,0,90,0,10.0,0
27.0,23.8,0,4.0,46,100,0,0,0,0,0,0.0,0
25.0,25.0,0,4.2,32,78,0,22,0,0,0,0.0,0
